SynerJ-40 +2
 0.99986     0.00000
 0.99653     0.00046
 0.99012     0.00136
 0.98254     0.00240
 0.97438     0.00348
 0.96605     0.00454
 0.95763     0.00562
 0.94919     0.00666
 0.94069     0.00770
 0.93220     0.00872
 0.92372     0.00971
 0.91519     0.01069
 0.90668     0.01166
 0.89817     0.01262
 0.88962     0.01356
 0.88109     0.01449
 0.87259     0.01540
 0.86408     0.01629
 0.85553     0.01717
 0.84700     0.01804
 0.83847     0.01889
 0.82993     0.01973
 0.82136     0.02056
 0.81281     0.02139
 0.80427     0.02220
 0.79572     0.02300
 0.78714     0.02379
 0.77856     0.02458
 0.77000     0.02536
 0.76144     0.02613
 0.75286     0.02689
 0.74427     0.02766
 0.73571     0.02843
 0.72718     0.02917
 0.71864     0.02991
 0.71018     0.03065
 0.70184     0.03142
 0.70123     0.03146
 0.70061     0.03150
 0.70000     0.03154
 0.69276     0.03203
 0.68441     0.03266
 0.67595     0.03335
 0.66745     0.03406
 0.65893     0.03474
 0.65038     0.03541
 0.64181     0.03608
 0.63323     0.03675
 0.62465     0.03742
 0.61609     0.03808
 0.60752     0.03872
 0.59894     0.03936
 0.59033     0.04000
 0.58174     0.04063
 0.57316     0.04126
 0.56459     0.04187
 0.55601     0.04248
 0.54742     0.04308
 0.53882     0.04368
 0.53024     0.04427
 0.52168     0.04485
 0.51311     0.04541
 0.50453     0.04597
 0.49593     0.04652
 0.48735     0.04706
 0.47877     0.04760
 0.47021     0.04812
 0.46164     0.04863
 0.45306     0.04912
 0.44449     0.04961
 0.43592     0.05009
 0.42736     0.05055
 0.41880     0.05099
 0.41023     0.05142
 0.40166     0.05184
 0.39310     0.05225
 0.38455     0.05263
 0.37600     0.05300
 0.36745     0.05335
 0.35889     0.05368
 0.35033     0.05400
 0.34179     0.05430
 0.33326     0.05457
 0.32473     0.05482
 0.31619     0.05505
 0.30766     0.05525
 0.29913     0.05543
 0.29062     0.05559
 0.28211     0.05571
 0.27360     0.05581
 0.26508     0.05587
 0.25659     0.05591
 0.24810     0.05591
 0.23963     0.05588
 0.23115     0.05581
 0.22269     0.05570
 0.21425     0.05556
 0.20581     0.05536
 0.19738     0.05512
 0.18897     0.05483
 0.18058     0.05449
 0.17221     0.05410
 0.16386     0.05364
 0.15552     0.05313
 0.14723     0.05255
 0.13896     0.05189
 0.13072     0.05115
 0.12251     0.05034
 0.11434     0.04944
 0.10622     0.04845
 0.09814     0.04736
 0.09014     0.04617
 0.08223     0.04486
 0.07438     0.04342
 0.06664     0.04186
 0.05905     0.04015
 0.05160     0.03829
 0.04436     0.03626
 0.03737     0.03407
 0.03069     0.03171
 0.02451     0.02924
 0.01900     0.02672
 0.01434     0.02427
 0.01061     0.02203
 0.00775     0.02004
 0.00558     0.01830
 0.00394     0.01677
 0.00268     0.01540
 0.00171     0.01417
 0.00099     0.01303
 0.00047     0.01196
 0.00014     0.01096
 0.00000     0.01002
 0.00006     0.00910
 0.00035     0.00818
 0.00092     0.00730
 0.00176     0.00650
 0.00285     0.00576
 0.00422     0.00506
 0.00592     0.00437
 0.00807     0.00366
 0.01087     0.00290
 0.01458     0.00208
 0.01947     0.00121
 0.02563     0.00034
 0.03275    -0.00049
 0.04043    -0.00120
 0.04842    -0.00182
 0.05656    -0.00235
 0.06481    -0.00278
 0.07314    -0.00315
 0.08149    -0.00346
 0.08989    -0.00371
 0.09833    -0.00392
 0.10679    -0.00408
