SynerJ-65 +2
 0.99986     0.00000
 0.99656     0.00048
 0.99031     0.00142
 0.98280     0.00257
 0.97464     0.00378
 0.96625     0.00500
 0.95778     0.00622
 0.94926     0.00743
 0.94068     0.00864
 0.93211     0.00983
 0.92355     0.01100
 0.91495     0.01216
 0.90637     0.01331
 0.89777     0.01444
 0.88916     0.01556
 0.88057     0.01667
 0.87199     0.01776
 0.86339     0.01883
 0.85480     0.01989
 0.84619     0.02095
 0.83758     0.02199
 0.82897     0.02301
 0.82035     0.02402
 0.81174     0.02502
 0.80312     0.02601
 0.79450     0.02698
 0.78588     0.02795
 0.77724     0.02891
 0.76861     0.02985
 0.75998     0.03078
 0.75134     0.03171
 0.74270     0.03263
 0.73409     0.03354
 0.72547     0.03443
 0.71690     0.03531
 0.70846     0.03621
 0.70461     0.03662
 0.70150     0.03694
 0.69915     0.03716
 0.69077     0.03792
 0.68226     0.03875
 0.67367     0.03960
 0.66507     0.04044
 0.65646     0.04127
 0.64782     0.04208
 0.63915     0.04289
 0.63050     0.04369
 0.62186     0.04448
 0.61323     0.04526
 0.60459     0.04602
 0.59594     0.04677
 0.58728     0.04751
 0.57863     0.04825
 0.56998     0.04897
 0.56133     0.04968
 0.55268     0.05038
 0.54403     0.05107
 0.53538     0.05175
 0.52674     0.05241
 0.51810     0.05306
 0.50946     0.05370
 0.50081     0.05432
 0.49217     0.05493
 0.48353     0.05552
 0.47490     0.05610
 0.46626     0.05666
 0.45762     0.05720
 0.44899     0.05773
 0.44036     0.05824
 0.43173     0.05873
 0.42311     0.05920
 0.41449     0.05965
 0.40586     0.06008
 0.39724     0.06049
 0.38863     0.06087
 0.38001     0.06124
 0.37140     0.06158
 0.36279     0.06189
 0.35418     0.06218
 0.34558     0.06245
 0.33699     0.06269
 0.32839     0.06290
 0.31979     0.06308
 0.31121     0.06323
 0.30263     0.06335
 0.29406     0.06344
 0.28548     0.06349
 0.27692     0.06351
 0.26836     0.06350
 0.25981     0.06344
 0.25127     0.06335
 0.24274     0.06322
 0.23421     0.06304
 0.22570     0.06282
 0.21721     0.06256
 0.20872     0.06224
 0.20024     0.06188
 0.19179     0.06146
 0.18335     0.06098
 0.17494     0.06045
 0.16655     0.05985
 0.15819     0.05918
 0.14987     0.05845
 0.14158     0.05763
 0.13332     0.05674
 0.12510     0.05575
 0.11693     0.05468
 0.10880     0.05351
 0.10073     0.05224
 0.09274     0.05086
 0.08484     0.04936
 0.07702     0.04774
 0.06931     0.04599
 0.06175     0.04409
 0.05433     0.04205
 0.04713     0.03986
 0.04018     0.03750
 0.03354     0.03499
 0.02734     0.03236
 0.02171     0.02967
 0.01682     0.02702
 0.01277     0.02452
 0.00957     0.02227
 0.00709     0.02029
 0.00518     0.01855
 0.00370     0.01702
 0.00255     0.01564
 0.00166     0.01439
 0.00098     0.01324
 0.00048     0.01217
 0.00016     0.01116
 0.00000     0.01021
 0.00002     0.00929
 0.00025     0.00838
 0.00074     0.00749
 0.00150     0.00668
 0.00249     0.00595
 0.00372     0.00524
 0.00522     0.00454
 0.00707     0.00380
 0.00940     0.00303
 0.01238     0.00218
 0.01627     0.00126
 0.02127     0.00027
 0.02742    -0.00073
 0.03445    -0.00167
 0.04204    -0.00250
 0.04996    -0.00323
 0.05804    -0.00385
 0.06628    -0.00437
 0.07461    -0.00482
 0.08297    -0.00519
 0.09140    -0.00549
 0.09988    -0.00574
 0.10837    -0.00595
 0.11689    -0.00611
 0.12545    -0.00622
 0.13403    -0.00631
 0.14261    -0.00636
 0.15120    -0.00638
 0.15982    -0.00638
 0.16844    -0.00635
 0.17707    -0.00630
 0.18570    -0.00623
 0.19436    -0.00614
 0.20302    -0.00603
 0.21167    -0.00592
 0.22033    -0.00578
 0.22899    -0.00563
 0.23767    -0.00546
 0.24635    -0.00528
 0.25502    -0.00510
 0.26368    -0.00490
 0.27237    -0.00468
 0.28107    -0.00446
 0.28977    -0.00424
 0.29846    -0.00401
 0.30714    -0.00377
 0.31583    -0.00352
 0.32453    -0.00326
 0.33324    -0.00300
 0.34194    -0.00273
 0.35064    -0.00246
 0.35933    -0.00218
 0.36804    -0.00190
 0.37676    -0.00161
 0.38547    -0.00132
 0.39418    -0.00103
 0.40288    -0.00074
 0.41158    -0.00043
 0.42029    -0.00013
 0.42900     0.00017
 0.43772     0.00048
 0.44643     0.00078
 0.45514     0.00109
 0.46386     0.00140
 0.47258     0.00171
 0.48129     0.00202
 0.49001     0.00233
 0.49873     0.00263
 0.50745     0.00294
 0.51616     0.00325
 0.52487     0.00355
 0.53358     0.00385
 0.54229     0.00415
 0.55101     0.00445
 0.55972     0.00474
 0.56843     0.00504
 0.57713     0.00533
 0.58584     0.00562
 0.59455     0.00590
 0.60326     0.00619
 0.61197     0.00648
 0.62068     0.00677
 0.62939     0.00706
 0.63810     0.00734
 0.64681     0.00762
 0.65553     0.00789
 0.66424     0.00817
 0.67294     0.00844
 0.68164     0.00870
 0.69035     0.00896
 0.70003     0.00924
 0.70777     0.00920
 0.71648     0.00915
 0.72518     0.00908
 0.73387     0.00901
 0.74258     0.00893
 0.75128     0.00885
 0.75997     0.00877
 0.76866     0.00867
 0.77735     0.00856
 0.78607     0.00846
 0.79476     0.00833
 0.80343     0.00821
 0.81210     0.00807
 0.82076     0.00792
 0.82944     0.00775
 0.83810     0.00757
 0.84674     0.00738
 0.85539     0.00717
 0.86404     0.00693
 0.87269     0.00669
 0.88131     0.00643
 0.88993     0.00614
 0.89856     0.00584
 0.90718     0.00551
 0.91576     0.00516
 0.92435     0.00477
 0.93294     0.00436
 0.94146     0.00392
 0.95000     0.00343
 0.95851     0.00291
 0.96693     0.00236
 0.97524     0.00175
 0.98325     0.00111
 0.99057     0.00046
 0.99659    -0.00017
 0.99984    -0.00060
