SynerJ-50 +2
 0.99984     0.00000
 0.99655     0.00048
 0.99026     0.00140
 0.98273     0.00248
 0.97460     0.00361
 0.96627     0.00474
 0.95784     0.00588
 0.94935     0.00700
 0.94078     0.00812
 0.93223     0.00922
 0.92370     0.01028
 0.91512     0.01135
 0.90658     0.01240
 0.89803     0.01342
 0.88944     0.01445
 0.88089     0.01546
 0.87236     0.01646
 0.86379     0.01743
 0.85519     0.01839
 0.84660     0.01935
 0.83805     0.02029
 0.82950     0.02120
 0.82092     0.02212
 0.81238     0.02302
 0.80384     0.02391
 0.79525     0.02478
 0.78666     0.02564
 0.77802     0.02650
 0.76942     0.02736
 0.76084     0.02820
 0.75226     0.02902
 0.74364     0.02985
 0.73504     0.03067
 0.72645     0.03148
 0.71787     0.03229
 0.70937     0.03309
 0.70637     0.03338
 0.70337     0.03366
 0.70037     0.03395
 0.69216     0.03467
 0.68366     0.03544
 0.67512     0.03620
 0.66653     0.03697
 0.65793     0.03773
 0.64930     0.03848
 0.64066     0.03923
 0.63203     0.03997
 0.62342     0.04070
 0.61479     0.04142
 0.60615     0.04213
 0.59752     0.04283
 0.58890     0.04352
 0.58026     0.04420
 0.57161     0.04488
 0.56297     0.04555
 0.55435     0.04620
 0.54573     0.04685
 0.53709     0.04748
 0.52848     0.04812
 0.51989     0.04873
 0.51127     0.04932
 0.50265     0.04992
 0.49404     0.05049
 0.48542     0.05106
 0.47679     0.05161
 0.46815     0.05215
 0.45952     0.05268
 0.45094     0.05320
 0.44233     0.05368
 0.43371     0.05417
 0.42511     0.05463
 0.41649     0.05508
 0.40786     0.05551
 0.39926     0.05593
 0.39067     0.05633
 0.38208     0.05670
 0.37347     0.05705
 0.36487     0.05739
 0.35627     0.05770
 0.34767     0.05799
 0.33909     0.05825
 0.33050     0.05849
 0.32190     0.05872
 0.31335     0.05891
 0.30479     0.05907
 0.29621     0.05920
 0.28764     0.05931
 0.27909     0.05938
 0.27054     0.05942
 0.26199     0.05943
 0.25346     0.05940
 0.24491     0.05934
 0.23640     0.05925
 0.22793     0.05910
 0.21943     0.05891
 0.21094     0.05867
 0.20246     0.05840
 0.19402     0.05807
 0.18558     0.05768
 0.17715     0.05724
 0.16876     0.05675
 0.16039     0.05619
 0.15206     0.05556
 0.14376     0.05486
 0.13550     0.05408
 0.12727     0.05321
 0.11904     0.05225
 0.11090     0.05122
 0.10280     0.05008
 0.09477     0.04883
 0.08679     0.04747
 0.07892     0.04600
 0.07116     0.04440
 0.06349     0.04265
 0.05598     0.04077
 0.04864     0.03872
 0.04157     0.03654
 0.03478     0.03417
 0.02836     0.03168
 0.02256     0.02912
 0.01744     0.02653
 0.01319     0.02410
 0.00984     0.02189
 0.00724     0.01995
 0.00526     0.01825
 0.00374     0.01674
 0.00256     0.01539
 0.00165     0.01415
 0.00096     0.01302
 0.00046     0.01196
 0.00014     0.01095
 0.00000     0.01001
 0.00003     0.00910
 0.00028     0.00818
 0.00080     0.00730
 0.00157     0.00650
 0.00260     0.00578
 0.00387     0.00509
 0.00544     0.00440
 0.00738     0.00368
 0.00985     0.00291
 0.01306     0.00208
 0.01727     0.00118
 0.02268     0.00023
 0.02921    -0.00069
 0.03652    -0.00153
 0.04434    -0.00228
 0.05234    -0.00292
 0.06048    -0.00344
 0.06880    -0.00389
 0.07714    -0.00427
 0.08552    -0.00458
 0.09396    -0.00483
 0.10244    -0.00502
 0.11094    -0.00518
 0.11945    -0.00530
 0.12800    -0.00537
 0.13656    -0.00542
 0.14514    -0.00544
 0.15372    -0.00543
 0.16231    -0.00539
 0.17092    -0.00534
 0.17953    -0.00526
 0.18816    -0.00517
 0.19679    -0.00506
 0.20543    -0.00494
 0.21406    -0.00480
 0.22269    -0.00465
 0.23133    -0.00448
 0.23998    -0.00430
 0.24863    -0.00411
 0.25724    -0.00392
 0.26587    -0.00370
 0.27453    -0.00348
 0.28320    -0.00326
 0.29186    -0.00304
 0.30051    -0.00280
 0.30917    -0.00256
 0.31783    -0.00231
 0.32650    -0.00205
 0.33517    -0.00179
 0.34384    -0.00153
 0.35250    -0.00127
 0.36117    -0.00099
 0.36985    -0.00072
 0.37853    -0.00044
 0.38721    -0.00017
 0.39589     0.00012
 0.40457     0.00040
 0.41324     0.00069
 0.42189     0.00098
 0.43056     0.00126
 0.43923     0.00154
 0.44791     0.00183
 0.45659     0.00212
 0.46528     0.00240
 0.47396     0.00269
 0.48264     0.00298
 0.49132     0.00327
 0.50001     0.00356
 0.50868     0.00386
 0.51735     0.00414
 0.52601     0.00442
 0.53467     0.00472
 0.54333     0.00500
 0.55201     0.00528
 0.56068     0.00557
 0.56935     0.00585
 0.57803     0.00613
 0.58670     0.00640
 0.59537     0.00668
 0.60405     0.00695
 0.61270     0.00722
 0.62136     0.00749
 0.63003     0.00775
 0.63869     0.00801
 0.64735     0.00826
 0.65603     0.00851
 0.66472     0.00875
 0.67340     0.00899
 0.68207     0.00923
 0.69074     0.00946
 0.70000     0.00970
 0.70809     0.00962
 0.71676     0.00954
 0.72542     0.00943
 0.73408     0.00933
 0.74273     0.00923
 0.75137     0.00911
 0.76002     0.00898
 0.76868     0.00884
 0.77733     0.00870
 0.78598     0.00855
 0.79463     0.00839
 0.80330     0.00821
 0.81194     0.00804
 0.82056     0.00784
 0.82922     0.00763
 0.83785     0.00742
 0.84648     0.00719
 0.85512     0.00694
 0.86375     0.00667
 0.87237     0.00640
 0.88099     0.00611
 0.88959     0.00580
 0.89820     0.00547
 0.90680     0.00512
 0.91538     0.00475
 0.92396     0.00435
 0.93255     0.00394
 0.94105     0.00349
 0.94953     0.00301
 0.95802     0.00250
 0.96645     0.00196
 0.97484     0.00136
 0.98295     0.00076
 0.99042     0.00015
 0.99656    -0.00042
 0.99982    -0.00080
