SynerJ-68 +2
 0.99987     0.00000
 0.99657     0.00047
 0.99032     0.00143
 0.98278     0.00258
 0.97462     0.00381
 0.96622     0.00503
 0.95774     0.00628
 0.94922     0.00750
 0.94066     0.00872
 0.93211     0.00992
 0.92356     0.01110
 0.91497     0.01228
 0.90638     0.01345
 0.89782     0.01459
 0.88922     0.01573
 0.88062     0.01685
 0.87206     0.01796
 0.86347     0.01905
 0.85487     0.02013
 0.84628     0.02119
 0.83770     0.02225
 0.82910     0.02329
 0.82049     0.02431
 0.81188     0.02533
 0.80328     0.02634
 0.79468     0.02733
 0.78607     0.02832
 0.77746     0.02928
 0.76884     0.03024
 0.76023     0.03119
 0.75162     0.03214
 0.74301     0.03307
 0.73442     0.03399
 0.72583     0.03489
 0.71724     0.03579
 0.70878     0.03671
 0.70474     0.03714
 0.70165     0.03746
 0.69951     0.03767
 0.69113     0.03845
 0.68259     0.03929
 0.67405     0.04015
 0.66548     0.04100
 0.65689     0.04184
 0.64826     0.04265
 0.63963     0.04347
 0.63100     0.04428
 0.62239     0.04508
 0.61379     0.04586
 0.60516     0.04663
 0.59653     0.04739
 0.58790     0.04813
 0.57928     0.04888
 0.57067     0.04960
 0.56205     0.05031
 0.55343     0.05102
 0.54479     0.05171
 0.53618     0.05239
 0.52756     0.05305
 0.51896     0.05370
 0.51033     0.05434
 0.50171     0.05496
 0.49309     0.05557
 0.48447     0.05617
 0.47587     0.05674
 0.46726     0.05730
 0.45863     0.05784
 0.45001     0.05837
 0.44141     0.05888
 0.43280     0.05937
 0.42420     0.05984
 0.41559     0.06028
 0.40698     0.06071
 0.39837     0.06112
 0.38978     0.06150
 0.38119     0.06187
 0.37259     0.06220
 0.36400     0.06251
 0.35541     0.06280
 0.34682     0.06307
 0.33825     0.06330
 0.32967     0.06351
 0.32109     0.06369
 0.31251     0.06383
 0.30396     0.06395
 0.29541     0.06404
 0.28685     0.06409
 0.27830     0.06410
 0.26976     0.06409
 0.26123     0.06403
 0.25272     0.06393
 0.24420     0.06380
 0.23569     0.06361
 0.22719     0.06339
 0.21872     0.06313
 0.21026     0.06280
 0.20180     0.06244
 0.19336     0.06202
 0.18494     0.06153
 0.17655     0.06100
 0.16817     0.06040
 0.15982     0.05973
 0.15150     0.05899
 0.14322     0.05818
 0.13497     0.05728
 0.12675     0.05630
 0.11858     0.05523
 0.11046     0.05406
 0.10238     0.05279
 0.09438     0.05142
 0.08646     0.04993
 0.07861     0.04831
 0.07088     0.04657
 0.06328     0.04468
 0.05582     0.04265
 0.04855     0.04046
 0.04152     0.03811
 0.03477     0.03559
 0.02843     0.03294
 0.02261     0.03020
 0.01751     0.02747
 0.01324     0.02488
 0.00985     0.02252
 0.00724     0.02045
 0.00525     0.01864
 0.00372     0.01706
 0.00255     0.01565
 0.00164     0.01438
 0.00096     0.01322
 0.00047     0.01214
 0.00015     0.01113
 0.00000     0.01018
 0.00003     0.00927
 0.00028     0.00835
 0.00079     0.00746
 0.00157     0.00665
 0.00260     0.00591
 0.00389     0.00519
 0.00547     0.00446
 0.00745     0.00369
 0.00997     0.00287
 0.01325     0.00196
 0.01756     0.00098
 0.02305    -0.00006
 0.02962    -0.00108
 0.03692    -0.00202
 0.04466    -0.00283
 0.05267    -0.00355
 0.06080    -0.00415
 0.06906    -0.00466
 0.07739    -0.00511
 0.08576    -0.00547
 0.09419    -0.00577
 0.10267    -0.00602
 0.11115    -0.00623
 0.11967    -0.00639
 0.12822    -0.00650
 0.13677    -0.00660
 0.14533    -0.00665
 0.15391    -0.00667
 0.16252    -0.00668
 0.17113    -0.00665
 0.17973    -0.00661
 0.18835    -0.00654
 0.19699    -0.00646
 0.20562    -0.00635
 0.21425    -0.00624
 0.22288    -0.00611
 0.23153    -0.00596
 0.24020    -0.00579
 0.24886    -0.00562
 0.25750    -0.00544
 0.26615    -0.00524
 0.27482    -0.00502
 0.28350    -0.00481
 0.29218    -0.00459
 0.30085    -0.00436
 0.30951    -0.00412
 0.31818    -0.00387
 0.32687    -0.00361
 0.33556    -0.00335
 0.34424    -0.00308
 0.35292    -0.00281
 0.36160    -0.00253
 0.37030    -0.00225
 0.37900    -0.00196
 0.38769    -0.00167
 0.39637    -0.00138
 0.40506    -0.00108
 0.41375    -0.00077
 0.42246    -0.00047
 0.43116    -0.00016
 0.43986     0.00015
 0.44856     0.00045
 0.45725     0.00077
 0.46595     0.00108
 0.47466     0.00139
 0.48336     0.00171
 0.49207     0.00202
 0.50077     0.00232
 0.50947     0.00264
 0.51816     0.00295
 0.52685     0.00326
 0.53555     0.00356
 0.54424     0.00386
 0.55294     0.00416
 0.56164     0.00446
 0.57034     0.00477
 0.57903     0.00506
 0.58773     0.00536
 0.59643     0.00564
 0.60512     0.00594
 0.61381     0.00623
 0.62251     0.00653
 0.63120     0.00683
 0.63990     0.00712
 0.64861     0.00740
 0.65731     0.00768
 0.66601     0.00797
 0.67466     0.00824
 0.68326     0.00851
 0.69173     0.00877
 0.69999     0.00901
 0.70852     0.00898
 0.71707     0.00894
 0.72569     0.00888
 0.73438     0.00882
 0.74309     0.00875
 0.75178     0.00868
 0.76045     0.00860
 0.76912     0.00852
 0.77782     0.00841
 0.78652     0.00832
 0.79521     0.00821
 0.80386     0.00809
 0.81250     0.00796
 0.82117     0.00782
 0.82984     0.00766
 0.83849     0.00749
 0.84712     0.00731
 0.85575     0.00710
 0.86441     0.00688
 0.87306     0.00665
 0.88165     0.00639
 0.89025     0.00611
 0.89888     0.00582
 0.90748     0.00549
 0.91603     0.00515
 0.92461     0.00477
 0.93319     0.00436
 0.94169     0.00393
 0.95022     0.00345
 0.95870     0.00294
 0.96709     0.00239
 0.97536     0.00178
 0.98331     0.00114
 0.99062     0.00050
 0.99661    -0.00014
 0.99985    -0.00058
